id,kind,cat_or_group,subscale,component_class,sign,is_filler,behaviour_raw,endorsement,probe_raw
dark_04,gen,dark,,,1.0,False,-4.023431777954102,-4.023431777954102,-1.2903888237764214
dark_05,gen,dark,,,1.0,False,-1.4627265930175781,-1.4627265930175781,-0.6831982625451944
dark_06,gen,dark,,,1.0,False,-2.399322509765625,-2.399322509765625,-2.0729297849140407
dark_07,gen,dark,,,1.0,False,-3.148345947265625,-3.148345947265625,0.3404606795459717
dark_08,gen,dark,,,1.0,False,-1.8690471649169922,-1.8690471649169922,-1.047926058810431
dark_09,gen,dark,,,1.0,False,-1.7323951721191406,-1.7323951721191406,-1.4159059578387323
dark_10,gen,dark,,,1.0,False,-3.586639404296875,-3.586639404296875,-0.7947140334060654
dark_11,gen,dark,,,1.0,False,-1.5256805419921875,-1.5256805419921875,-0.11275330743516943
dark_12,gen,dark,,,1.0,False,-2.077829360961914,-2.077829360961914,-0.7976254035739343
dark_13,gen,dark,,,1.0,False,-2.2208404541015625,-2.2208404541015625,-0.9214395786986147
dark_14,gen,dark,,,1.0,False,-2.3680801391601562,-2.3680801391601562,-0.18592835249615636
dark_15,gen,dark,,,1.0,False,-1.6044120788574219,-1.6044120788574219,-0.036813245770366265
dark_16,gen,dark,,,1.0,False,-2.062061309814453,-2.062061309814453,-1.0665934753243014
dark_17,gen,dark,,,1.0,False,-1.33453369140625,-1.33453369140625,-1.582464621026745
dark_18,gen,dark,,,1.0,False,-2.331165313720703,-2.331165313720703,-0.41989799002241757
dark_19,gen,dark,,,1.0,False,-2.8493595123291016,-2.8493595123291016,0.23719564762575773
dark_20,gen,dark,,,1.0,False,-2.456998825073242,-2.456998825073242,-0.24807869885149048
dark_21,gen,dark,,,1.0,False,-2.2934341430664062,-2.2934341430664062,-0.05986231687686816
dark_22,gen,dark,,,1.0,False,-3.443408966064453,-3.443408966064453,-0.18222807000956465
dark_23,gen,dark,,,1.0,False,-1.7185306549072266,-1.7185306549072266,0.3759804381258114
dark_24,gen,dark,,,1.0,False,-2.2793331146240234,-2.2793331146240234,1.1645495753128827
dark_25,gen,dark,,,1.0,False,-2.2190895080566406,-2.2190895080566406,-0.0965929332492923
dark_26,gen,dark,,,1.0,False,-1.1598987579345703,-1.1598987579345703,-0.11810688547258019
dark_27,gen,dark,,,1.0,False,-3.1261062622070312,-3.1261062622070312,-0.07786375002092161
dark_28,gen,dark,,,1.0,False,-2.852010726928711,-2.852010726928711,-0.22344124110648078
dark_29,gen,dark,,,1.0,False,-2.146331787109375,-2.146331787109375,0.5464672759637899
dark_30,gen,dark,,,1.0,False,-2.7733211517333984,-2.7733211517333984,-0.34642727567381426
depr_01,gen,depression,,,1.0,False,-1.9811267852783203,-1.9811267852783203,-1.2292219600310341
depr_02,gen,depression,,,1.0,False,-3.3872833251953125,-3.3872833251953125,-4.25924949524777
depr_03,gen,depression,,,1.0,False,-2.3678035736083984,-2.3678035736083984,-0.11641049738492182
depr_04,gen,depression,,,1.0,False,-1.6499252319335938,-1.6499252319335938,1.3698812598421286
depr_05,gen,depression,,,1.0,False,-2.3539791107177734,-2.3539791107177734,1.4774952205817877
depr_06,gen,depression,,,1.0,False,-2.0641307830810547,-2.0641307830810547,-0.15448224044652026
depr_07,gen,depression,,,1.0,False,-1.9004745483398438,-1.9004745483398438,-0.8571917064533117
depr_08,gen,depression,,,1.0,False,-3.7647438049316406,-3.7647438049316406,-0.08754430546227931
depr_09,gen,depression,,,1.0,False,-2.62701416015625,-2.62701416015625,0.06738532619098825
depr_10,gen,depression,,,1.0,False,-1.280771255493164,-1.280771255493164,-0.2901707019086661
depr_11,gen,depression,,,1.0,False,-2.351604461669922,-2.351604461669922,0.9354671844307778
depr_12,gen,depression,,,1.0,False,-1.5775070190429688,-1.5775070190429688,-0.8618085027881826
depr_13,gen,depression,,,1.0,False,-2.084705352783203,-2.084705352783203,1.187286251128543
depr_14,gen,depression,,,1.0,False,-0.9300403594970703,-0.9300403594970703,-2.1027774925397695
depr_15,gen,depression,,,1.0,False,-1.968841552734375,-1.968841552734375,-1.9430898959115819
depr_16,gen,depression,,,1.0,False,-2.0969791412353516,-2.0969791412353516,0.35232243520071393
depr_17,gen,depression,,,1.0,False,-1.9237422943115234,-1.9237422943115234,0.48579496544251843
depr_18,gen,depression,,,1.0,False,-1.2641258239746094,-1.2641258239746094,-1.3928273566895988
depr_19,gen,depression,,,1.0,False,-2.1149444580078125,-2.1149444580078125,0.47487509318919363
depr_20,gen,depression,,,1.0,False,-1.2935447692871094,-1.2935447692871094,0.4680022327267377
depr_21,gen,depression,,,1.0,False,-2.065519332885742,-2.065519332885742,-1.5656315603117226
depr_22,gen,depression,,,1.0,False,-2.1195297241210938,-2.1195297241210938,-0.5749433981161713
depr_23,gen,depression,,,1.0,False,-3.0385570526123047,-3.0385570526123047,-2.664486021338271
depr_24,gen,depression,,,1.0,False,-1.1522960662841797,-1.1522960662841797,1.9523384251795526
depr_25,gen,depression,,,1.0,False,-1.1199378967285156,-1.1199378967285156,1.0934513561613348
depr_26,gen,depression,,,1.0,False,-0.6883144378662109,-0.6883144378662109,-1.616392319289679
depr_27,gen,depression,,,1.0,False,-1.3181533813476562,-1.3181533813476562,-2.5346863840870935
depr_28,gen,depression,,,1.0,False,-2.371654510498047,-2.371654510498047,-0.2537105358952818
depr_29,gen,depression,,,1.0,False,-2.597869873046875,-2.597869873046875,0.42476052302354494
depr_30,gen,depression,,,1.0,False,-1.886209487915039,-1.886209487915039,-1.1707393227498541
harmgen_01,gen,harmful_generic,,,1.0,False,-2.7484893798828125,-2.7484893798828125,-4.873882431045249
harmgen_02,gen,harmful_generic,,,1.0,False,-3.9405155181884766,-3.9405155181884766,-3.95121016325668
harmgen_03,gen,harmful_generic,,,1.0,False,-4.437994003295898,-4.437994003295898,-4.638756004302044
harmgen_04,gen,harmful_generic,,,1.0,False,-2.4483909606933594,-2.4483909606933594,-4.927443174291012
harmgen_05,gen,harmful_generic,,,1.0,False,-4.232421875,-4.232421875,-1.6815255301797554
harmgen_06,gen,harmful_generic,,,1.0,False,-3.1149635314941406,-3.1149635314941406,-2.5746418128908974
harmgen_07,gen,harmful_generic,,,1.0,False,-2.1779537200927734,-2.1779537200927734,-2.971189854751703
harmgen_08,gen,harmful_generic,,,1.0,False,-2.530263900756836,-2.530263900756836,-4.591056115293297
harmgen_09,gen,harmful_generic,,,1.0,False,-3.7053680419921875,-3.7053680419921875,-4.643409459606035
harmgen_10,gen,harmful_generic,,,1.0,False,-4.373592376708984,-4.373592376708984,-4.9634092625663415
harmgen_11,gen,harmful_generic,,,1.0,False,-3.517477035522461,-3.517477035522461,-2.922546017389889
harmgen_12,gen,harmful_generic,,,1.0,False,-2.1147212982177734,-2.1147212982177734,-2.3976299219693225
harmgen_13,gen,harmful_generic,,,1.0,False,-3.0139236450195312,-3.0139236450195312,-2.4477471305796854
harmgen_14,gen,harmful_generic,,,1.0,False,-1.8013153076171875,-1.8013153076171875,-4.960765657008137
harmgen_15,gen,harmful_generic,,,1.0,False,-3.9051055908203125,-3.9051055908203125,-3.796197821324075
harmgen_16,gen,harmful_generic,,,1.0,False,-4.04222297668457,-4.04222297668457,-4.4174526314871665
harmgen_17,gen,harmful_generic,,,1.0,False,-4.30750846862793,-4.30750846862793,-3.821793004170173
harmgen_18,gen,harmful_generic,,,1.0,False,-2.4725284576416016,-2.4725284576416016,-4.95231788520398
harmgen_19,gen,harmful_generic,,,1.0,False,-2.5472030639648438,-2.5472030639648438,-3.537366080864018
harmgen_20,gen,harmful_generic,,,1.0,False,-4.153772354125977,-4.153772354125977,-2.7055179728034418
harmgen_21,gen,harmful_generic,,,1.0,False,-3.0512943267822266,-3.0512943267822266,-2.401387534920505
harmgen_22,gen,harmful_generic,,,1.0,False,-4.271724700927734,-4.271724700927734,-4.4161179186884665
harmgen_23,gen,harmful_generic,,,1.0,False,-2.0667037963867188,-2.0667037963867188,-6.151467611536448
harmgen_24,gen,harmful_generic,,,1.0,False,-3.6359195709228516,-3.6359195709228516,-3.7780744863759006
harmgen_25,gen,harmful_generic,,,1.0,False,-3.883634567260742,-3.883634567260742,-4.38501013525642
harmgen_26,gen,harmful_generic,,,1.0,False,-3.5220603942871094,-3.5220603942871094,-4.258892065646167
harmgen_27,gen,harmful_generic,,,1.0,False,-1.889425277709961,-1.889425277709961,-3.4252317985081344
harmgen_28,gen,harmful_generic,,,1.0,False,-3.4169998168945312,-3.4169998168945312,-4.791577071528053
harmgen_29,gen,harmful_generic,,,1.0,False,-2.80743408203125,-2.80743408203125,-2.874594891836927
harmgen_30,gen,harmful_generic,,,1.0,False,-3.270061492919922,-3.270061492919922,-3.4906450990973594
neutral_01,gen,neutral,,,1.0,False,-1.8209915161132812,-1.8209915161132812,1.4574740366204595
neutral_02,gen,neutral,,,1.0,False,-2.091939926147461,-2.091939926147461,0.5427771838361186
neutral_03,gen,neutral,,,1.0,False,-2.107717514038086,-2.107717514038086,2.540088614121624
neutral_04,gen,neutral,,,1.0,False,-2.296598434448242,-2.296598434448242,-0.07002971069963593
neutral_05,gen,neutral,,,1.0,False,-1.7896385192871094,-1.7896385192871094,1.2103714891717634
neutral_06,gen,neutral,,,1.0,False,-2.3219757080078125,-2.3219757080078125,2.034936299661191
neutral_07,gen,neutral,,,1.0,False,-1.4483966827392578,-1.4483966827392578,0.3742099360861397
neutral_08,gen,neutral,,,1.0,False,-3.371255874633789,-3.371255874633789,-0.018811396434973204
neutral_09,gen,neutral,,,1.0,False,-0.9228382110595703,-0.9228382110595703,0.7496317097385505
neutral_10,gen,neutral,,,1.0,False,-2.282533645629883,-2.282533645629883,1.0256630528595625
neutral_11,gen,neutral,,,1.0,False,-2.2028236389160156,-2.2028236389160156,1.8722575055850934
neutral_12,gen,neutral,,,1.0,False,-1.5613365173339844,-1.5613365173339844,2.536348184282158
neutral_13,gen,neutral,,,1.0,False,-0.84088134765625,-0.84088134765625,0.0897023095148084
neutral_14,gen,neutral,,,1.0,False,-1.7844696044921875,-1.7844696044921875,1.3308275496516646
neutral_15,gen,neutral,,,1.0,False,-0.9461479187011719,-0.9461479187011719,0.7457734939131346
neutral_16,gen,neutral,,,1.0,False,-2.939891815185547,-2.939891815185547,0.3453135750973544
neutral_17,gen,neutral,,,1.0,False,-1.5553722381591797,-1.5553722381591797,0.44908297616121606
neutral_18,gen,neutral,,,1.0,False,-1.6342391967773438,-1.6342391967773438,1.8588101897985914
neutral_19,gen,neutral,,,1.0,False,-1.9023780822753906,-1.9023780822753906,-0.12062595615295812
neutral_20,gen,neutral,,,1.0,False,-2.045961380004883,-2.045961380004883,1.5503069099922895
neutral_21,gen,neutral,,,1.0,False,-1.4953346252441406,-1.4953346252441406,-0.6383895983138821
neutral_22,gen,neutral,,,1.0,False,-0.5934467315673828,-0.5934467315673828,1.7909534035206622
neutral_23,gen,neutral,,,1.0,False,-0.7723731994628906,-0.7723731994628906,1.3887840624828545
neutral_24,gen,neutral,,,1.0,False,-0.4236488342285156,-0.4236488342285156,-0.9110553850697056
neutral_25,gen,neutral,,,1.0,False,-0.8322505950927734,-0.8322505950927734,1.296531103295882
neutral_26,gen,neutral,,,1.0,False,-1.5647468566894531,-1.5647468566894531,-0.7120615539319628
neutral_27,gen,neutral,,,1.0,False,-2.4415359497070312,-2.4415359497070312,-0.18481163715881577
neutral_28,gen,neutral,,,1.0,False,-1.889516830444336,-1.889516830444336,0.7418177584785748
neutral_29,gen,neutral,,,1.0,False,-1.891580581665039,-1.891580581665039,1.9506383356325467
neutral_30,gen,neutral,,,1.0,False,-3.2315196990966797,-3.2315196990966797,-0.9778094019104975
prosocial_01,gen,prosocial,,,1.0,False,-2.146413803100586,-2.146413803100586,-0.05484833715276283
prosocial_02,gen,prosocial,,,1.0,False,-1.9845466613769531,-1.9845466613769531,-1.2190500083887548
prosocial_03,gen,prosocial,,,1.0,False,-2.593198776245117,-2.593198776245117,1.0702678495528901
prosocial_04,gen,prosocial,,,1.0,False,-0.802490234375,-0.802490234375,1.640219027909426
prosocial_05,gen,prosocial,,,1.0,False,-2.320291519165039,-2.320291519165039,-0.6508405260447141
prosocial_06,gen,prosocial,,,1.0,False,-1.6689701080322266,-1.6689701080322266,-0.5116335502171738
prosocial_07,gen,prosocial,,,1.0,False,-1.0439338684082031,-1.0439338684082031,1.022805790949588
prosocial_08,gen,prosocial,,,1.0,False,-1.981485366821289,-1.981485366821289,-0.09055991968711563
prosocial_09,gen,prosocial,,,1.0,False,-1.7846221923828125,-1.7846221923828125,0.17995468029651596
prosocial_10,gen,prosocial,,,1.0,False,-0.9138393402099609,-0.9138393402099609,1.9423655743746595
prosocial_11,gen,prosocial,,,1.0,False,-2.36407470703125,-2.36407470703125,0.4895047860755555
prosocial_12,gen,prosocial,,,1.0,False,-1.9325523376464844,-1.9325523376464844,-0.07864776995104616
prosocial_13,gen,prosocial,,,1.0,False,-1.4004898071289062,-1.4004898071289062,0.7013596612065893
prosocial_14,gen,prosocial,,,1.0,False,-0.9223346710205078,-0.9223346710205078,0.44469876013122245
prosocial_15,gen,prosocial,,,1.0,False,-1.1599864959716797,-1.1599864959716797,-0.2421164191087133
prosocial_16,gen,prosocial,,,1.0,False,-1.7594585418701172,-1.7594585418701172,0.7863745570078289
prosocial_17,gen,prosocial,,,1.0,False,-1.3825740814208984,-1.3825740814208984,-0.13080658208192375
prosocial_18,gen,prosocial,,,1.0,False,-2.4834232330322266,-2.4834232330322266,-0.44073354663981634
prosocial_19,gen,prosocial,,,1.0,False,-2.5073280334472656,-2.5073280334472656,0.43143519226695437
prosocial_20,gen,prosocial,,,1.0,False,-2.419370651245117,-2.419370651245117,0.9663476397595705
prosocial_21,gen,prosocial,,,1.0,False,-0.9190101623535156,-0.9190101623535156,0.8820915670502338
prosocial_22,gen,prosocial,,,1.0,False,-1.653696060180664,-1.653696060180664,0.8483736445492216
prosocial_23,gen,prosocial,,,1.0,False,-0.6763954162597656,-0.6763954162597656,0.7961632298706547
prosocial_24,gen,prosocial,,,1.0,False,-0.8806743621826172,-0.8806743621826172,2.2546129564025605
prosocial_25,gen,prosocial,,,1.0,False,-1.689188003540039,-1.689188003540039,1.027553107750204
prosocial_26,gen,prosocial,,,1.0,False,-1.14666748046875,-1.14666748046875,0.2564401648318553
prosocial_27,gen,prosocial,,,1.0,False,-2.4410877227783203,-2.4410877227783203,1.032397364765149
prosocial_28,gen,prosocial,,,1.0,False,-1.0908031463623047,-1.0908031463623047,0.9162933816577978
prosocial_29,gen,prosocial,,,1.0,False,-1.4273357391357422,-1.4273357391357422,1.5476775160968346
prosocial_30,gen,prosocial,,,1.0,False,-1.0115089416503906,-1.0115089416503906,1.2086117564428682
